DataStore	Total Read Count	Forward Read Count	Reverse Read Count	Unknown Read Count	Mean Read Length	Total Read Length	Fold Coverage	Total Quantitation	Median Quantitation	Mean Quantitation	Valid Quantitations
13_BAT_r3_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	159449	76218	83231	0	1	159449	5.85018515111926E-5	6682.289792537689	5.2337956	5.0356364	1327
13_Blood_r1_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	83988	38823	45165	0	1	83988	3.0815204264197606E-5	7053.917264223099	5.573673	5.3156877	1327
13_Blood_r1_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	114177	94209	19968	0	1	114177	4.1891550903382506E-5	3954.0401833057404	2.9786527	2.9796836	1327
13_Blood_r1_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	94242	52389	41853	0	1	94242	3.457739772665751E-5	6406.400753498077	4.992449	4.827732	1327
13_Blood_r2_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	115156	52792	62364	0	1	115156	4.225074608572581E-5	7137.496346950531	5.4402666	5.378671	1327
13_Blood_r2_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	172366	142687	29679	0	1	172366	6.324109989763639E-5	3165.380803346634	2.3844497	2.3853662	1327
13_Blood_r2_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	118255	62572	55683	0	1	118255	4.338776944638148E-5	6736.362077951431	5.080027	5.0763845	1327
13_Blood_r3_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	123457	61573	61884	0	1	123457	4.529638368391965E-5	7020.930629253387	5.602882	5.290829	1327
13_Blood_r3_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	197517	163647	33870	0	1	197517	7.246900391307708E-5	2907.511379480362	2.1879482	2.191041	1327
13_Blood_r3_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	137902	80878	57024	0	1	137902	5.059625539888291E-5	6417.715500831604	5.1802125	4.836259	1327
13_Liver_r1_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	93202	37866	55336	0	1	93202	3.4195821639183516E-5	7285.850621461868	5.7454233	5.4904675	1327
13_Liver_r1_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	142053	105888	36165	0	1	142053	5.211925764802189E-5	3536.8906350135803	2.6634955	2.6653283	1327
13_Liver_r1_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	114379	57509	56870	0	1	114379	4.1965664720372647E-5	6547.794078111649	5.1281056	4.9342833	1327
13_Liver_r2_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	143438	55093	88345	0	1	143438	5.2627414264513694E-5	7322.83450627327	5.6088557	5.518338	1327
13_Liver_r2_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	214368	161076	53292	0	1	214368	7.865163723040806E-5	2751.535705804825	2.0698354	2.0735009	1327
13_Liver_r2_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	149423	68934	80489	0	1	149423	5.482331126790969E-5	6922.596529006958	5.3274884	5.216727	1327
13_Liver_r3_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	154574	61412	93162	0	1	154574	5.671321360115827E-5	7298.1323158741	5.69363	5.499723	1327
13_Liver_r3_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	230466	171875	58591	0	1	230466	8.45579947844045E-5	2616.4316205978394	1.9653711	1.9716892	1327
13_Liver_r3_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	179461	87431	92030	0	1	179461	6.584425599439403E-5	6704.63135099411	5.2856126	5.0524726	1327
13_scAT_r1_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	267587	117834	149753	0	1	267587	9.817769280663719E-5	6824.051139831543	5.3613515	5.142465	1327
13_scAT_r1_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	393900	301275	92625	0	1	393900	1.4452194313077388E-4	1592.1830966472626	1.1920956	1.1998365	1327
13_scAT_r1_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	294640	155387	139253	0	1	294640	1.0810344078205436E-4	6213.850885152817	4.9329	4.6826305	1327
13_scAT_r2_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	314605	119621	194984	0	1	314605	1.1542860096130266E-4	7314.313108682632	5.6683865	5.5119166	1327
13_scAT_r2_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	444135	339232	104903	0	1	444135	1.6295316885601996E-4	1364.060003042221	1.0189267	1.0279276	1327
13_scAT_r2_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	323303	143890	179413	0	1	323303	1.1861989789288801E-4	6896.702074766159	5.329481	5.197213	1327
13_scAT_r3_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	100535	39608	60927	0	1	100535	3.688629995595926E-5	7005.686700105667	5.31423	5.2793417	1327
13_scAT_r3_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	138435	105174	33261	0	1	138435	5.0791813143713335E-5	3585.522192955017	2.700716	2.701976	1327
13_scAT_r3_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	111919	53272	58647	0	1	111919	4.106309051346301E-5	6440.179346561432	5.1594734	4.853187	1327
14_BAT_r1_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	97923	40572	57351	0	1	97923	3.5927956936264967E-5	7375.419444799423	5.6741366	5.557965	1327
14_BAT_r1_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	175402	127248	48154	0	1	175402	6.435500855299314E-5	3134.6895818710327	2.3592596	2.362238	1327
14_BAT_r1_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	125785	65757	60028	0	1	125785	4.615052707972681E-5	6538.115805864334	4.990968	4.92699	1327
14_BAT_r2_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	68803	29388	39415	0	1	68803	2.5243826486993236E-5	7120.5205590724945	5.446347	5.365878	1327
14_BAT_r2_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	113731	81259	32472	0	1	113731	4.1727913465869625E-5	3964.2694144248962	2.9842994	2.9873922	1327
14_BAT_r2_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	81625	41894	39731	0	1	81625	2.9948219365446606E-5	6413.792069911957	4.6148453	4.833302	1327
14_BAT_r3_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	65971	25577	40394	0	1	65971	2.420476544879483E-5	7229.024283409119	5.5069866	5.4476447	1327
14_BAT_r3_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	91416	66486	24930	0	1	91416	3.354053808896376E-5	4381.352207899094	3.2994063	3.3016973	1327
14_BAT_r3_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	72261	33624	38637	0	1	72261	2.6512566977844255E-5	6753.024343252182	5.3756013	5.0889406	1327
14_Blood_r1_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	91750	42761	48989	0	1	91750	3.366308271705637E-5	7178.15891957283	5.446148	5.409313	1327
14_Blood_r1_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	143518	118880	24638	0	1	143518	5.265676627124246E-5	3516.7920794487	2.6486933	2.6501825	1327
14_Blood_r1_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	79346	46269	33077	0	1	79346	2.9112054073760814E-5	6497.125958681107	4.655699	4.896101	1327
14_Blood_r2_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	154728	75581	79147	0	1	154728	5.676971621411115E-5	7224.570463657379	5.6921935	5.4442883	1327
14_Blood_r2_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	275814	229522	46292	0	1	275814	1.0119617979860692E-4	2269.7904369831085	1.7062293	1.7104676	1327
14_Blood_r2_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	164387	92871	71516	0	1	164387	6.0313604126525833E-5	6770.038008451462	5.1897945	5.101762	1327
14_Blood_r3_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	182198	89267	92931	0	1	182198	6.684846152460203E-5	7196.107281923294	5.626346	5.422839	1327
14_Blood_r3_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	301784	249856	51928	0	1	301784	1.107245749829334E-4	2098.4303760528564	1.5764086	1.5813341	1327
14_Blood_r3_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	210822	122337	88485	0	1	210822	7.735060953215539E-5	6588.486776351929	5.0532575	4.9649487	1327
14_Liver_r1_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	93951	36097	57854	0	1	93951	3.447062980218161E-5	7238.969443798065	5.7338758	5.455139	1327
14_Liver_r1_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	128755	94088	34667	0	1	128755	4.7240220329532344E-5	3724.14869761467	2.8052967	2.806442	1327
14_Liver_r1_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	107332	51928	55404	0	1	107332	3.938011982765225E-5	6643.50917840004	5.2198477	5.0064125	1327
14_Liver_r2_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	177946	68651	109295	0	1	177946	6.528840236696798E-5	7489.921283006668	5.8124166	5.6442513	1327
14_Liver_r2_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	261826	192598	69228	0	1	261826	9.606398142208175E-5	2367.6072548627853	1.7813166	1.7841803	1327
14_Liver_r2_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	185609	83530	102079	0	1	185609	6.80999577114999E-5	7038.09725856781	5.4296613	5.303766	1327
14_Liver_r3_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	170063	65760	104303	0	1	170063	6.239612900393196E-5	7232.767610788345	5.5558586	5.450465	1327
14_Liver_r3_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	234619	172932	61687	0	1	234619	8.60817308337117E-5	2581.6962854862213	1.9396052	1.9455134	1327
14_Liver_r3_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	188767	89249	99518	0	1	188767	6.925862817711804E-5	6679.891661167145	5.2126765	5.033829	1327
14_scAT_r1_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	142833	65191	77642	0	1	142833	5.2405439713627384E-5	6728.9471254348755	5.1295266	5.0707965	1327
14_scAT_r1_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	226605	175085	51520	0	1	226605	8.314139355965731E-5	2645.408217906952	1.9897454	1.9935254	1327
14_scAT_r1_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	163708	89424	74284	0	1	163708	6.006447896941541E-5	6077.5946435928345	4.610803	4.579951	1327
14_scAT_r2_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	184943	73139	111804	0	1	184943	6.78556022554829E-5	7164.093836069107	5.6047726	5.398714	1327
14_scAT_r2_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	274746	211353	63393	0	1	274746	1.0080433050877786E-4	2278.673970937729	1.7118266	1.717162	1327
14_scAT_r2_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	190251	88533	101718	0	1	190251	6.980310790193669E-5	6776.121908903122	5.394024	5.1063466	1327
14_scAT_r3_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	109301	43582	65719	0	1	109301	4.0102546093264064E-5	6911.8887259960175	5.5155497	5.2086577	1327
14_scAT_r3_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	148369	113421	34948	0	1	148369	5.443659857925816E-5	3452.8479437828064	2.6007354	2.6019955	1327
14_scAT_r3_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	118658	57248	61410	0	1	118658	4.353563018027765E-5	6441.713809728622	5.0751185	4.8543434	1327
15_BAT_r1_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	205631	76094	129537	0	1	205631	7.544603119554243E-5	7397.205196857452	5.741302	5.5743823	1327
15_BAT_r1_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	288176	208208	79968	0	1	288176	1.0573179863836987E-4	2186.915764808655	1.6429749	1.6480149	1327
15_BAT_r1_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	239459	113322	126137	0	1	239459	8.785752724080219E-5	6689.481434583664	5.2320743	5.041056	1327
15_BAT_r2_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	115460	49504	65956	0	1	115460	4.236228371129513E-5	7022.014614343643	5.436463	5.2916465	1327
15_BAT_r2_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	185696	134821	50875	0	1	185696	6.813187801881743E-5	3029.1553699970245	2.276982	2.2827094	1327
15_BAT_r2_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	136824	70974	65850	0	1	136824	5.020073710821276E-5	6308.174886465073	4.869607	4.753711	1327
15_BAT_r3_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	187161	75064	112097	0	1	187161	6.866938664203801E-5	7335.7471215724945	5.7395763	5.5280685	1327
15_BAT_r3_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	277247	202743	74504	0	1	277247	1.0172194761913599E-4	2262.7815194129944	1.6987531	1.7051858	1327
15_BAT_r3_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	210145	101762	108383	0	1	210145	7.710221817521319E-5	6747.813805341721	5.250543	5.0850143	1327
15_Blood_r1_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	155859	71139	84720	0	1	155859	5.7184680209239114E-5	7242.850698709488	5.489042	5.4580636	1327
15_Blood_r1_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	235624	193035	42589	0	1	235624	8.645046541824184E-5	2568.865005970001	1.9334385	1.9358441	1327
15_Blood_r1_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	179961	100669	79292	0	1	179961	6.602770603644884E-5	6536.800900697708	5.0592065	4.925999	1327
15_Blood_r2_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	270895	121437	149458	0	1	270895	9.939139828487177E-5	7308.174004912376	5.6915493	5.5072904	1327
15_Blood_r2_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	403151	332357	70794	0	1	403151	1.4791613580887185E-4	1550.4366708993912	1.1586047	1.1683773	1327
15_Blood_r2_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	271369	140410	130959	0	1	271369	9.956530892473972E-5	6926.716632604599	5.341104	5.2198315	1327
15_Blood_r3_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	252228	117976	134252	0	1	252228	9.254247441479775E-5	7208.695144176483	5.572162	5.432325	1327
15_Blood_r3_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	372922	306452	66470	0	1	372922	1.3682511316632256E-4	1696.588907122612	1.271051	1.2785146	1327
15_Blood_r3_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	276514	152826	123688	0	1	276514	1.0145300985748365E-4	6651.173272371292	5.1765037	5.012188	1327
15_Liver_r1_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	45603	18706	26897	0	1	45603	1.6731744535650373E-5	7161.0688762664795	5.454727	5.396435	1327
15_Liver_r1_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	70485	52225	18260	0	1	70485	2.5860952428465593E-5	4877.630554437637	3.674537	3.6756823	1327
15_Liver_r1_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	53773	27110	26663	0	1	53773	1.9729318222825854E-5	6622.701187133789	5.2169743	4.9907317	1327
15_Liver_r2_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	65306	26348	38958	0	1	65306	2.3960776892861943E-5	7451.635754823685	5.9366407	5.6154	1327
15_Liver_r2_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	123785	92849	30936	0	1	123785	4.5416726911507604E-5	3799.8153989315033	2.8620884	2.863463	1327
15_Liver_r2_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	72663	35328	37335	0	1	72663	2.6660060811656314E-5	6927.253700494766	5.3675976	5.2202363	1327
15_Liver_r3_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	42821	16787	26034	0	1	42821	1.5711028501657447E-5	7192.418382644653	5.5455375	5.420059	1327
15_Liver_r3_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	52355	39142	13213	0	1	52355	1.920905390355843E-5	5446.746551990509	4.1035256	4.1045566	1327
15_Liver_r3_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	43640	20684	22956	0	1	43640	1.6011519670543214E-5	6873.531582832336	4.518205	5.1797523	1327
15_scAT_r1_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	267876	114984	152892	0	1	267876	9.828372693094486E-5	6941.557497501373	5.359794	5.2310157	1327
15_scAT_r1_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	415550	314354	101196	0	1	415550	1.5246532995174684E-4	1492.636489391327	1.114903	1.1248202	1327
15_scAT_r1_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	307473	160926	146547	0	1	307473	1.1281186956143294E-4	6279.483023285866	4.871393	4.7320895	1327
15_scAT_r2_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	209886	82344	127542	0	1	209886	7.70071910534288E-5	7273.274729728699	5.57425	5.480991	1327
15_scAT_r2_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	315329	240530	74799	0	1	315329	1.1569423662219801E-4	2017.5042502880096	1.5130671	1.5203499	1327
15_scAT_r2_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	216931	100761	116170	0	1	216931	7.959200214598098E-5	6852.648599624634	5.204692	5.1640153	1327
15_scAT_r3_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	152419	60504	91915	0	1	152419	5.592254391990206E-5	7151.590739488602	5.52124	5.3892922	1327
15_scAT_r3_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	220799	167768	53031	0	1	220799	8.101117167131693E-5	2693.5790586471558	2.0271914	2.029826	1327
15_scAT_r3_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	173975	84518	89457	0	1	173975	6.383144213296874E-5	6593.8995542526245	5.108011	4.9690275	1327
16_BAT_r1_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	98703	34908	63795	0	1	98703	3.621413900187046E-5	7325.619688510895	5.6626906	5.520437	1327
16_BAT_r1_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	119994	86331	33663	0	1	119994	4.4025808692648084E-5	3860.059444665909	2.9069626	2.9088616	1327
16_BAT_r1_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	110228	49233	60995	0	1	110228	4.044266247123367E-5	6697.411498069763	5.181437	5.047032	1327
16_BAT_r2_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	164449	66893	97556	0	1	164449	6.0336351931740626E-5	7181.4420511722565	5.604288	5.4117875	1327
16_BAT_r2_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	265422	190888	74534	0	1	265422	9.73833541245399E-5	2345.0765488147736	1.7616371	1.7672017	1327
16_BAT_r2_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	195896	98888	97008	0	1	195896	7.187425887673542E-5	6453.219858646393	4.9368024	4.863014	1327
16_BAT_r3_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	190771	76431	114340	0	1	190771	6.999389594567368E-5	7268.375049352646	5.5600114	5.4772983	1327
16_BAT_r3_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	284755	208543	76212	0	1	284755	1.044766334506309E-4	2207.346392393112	1.6602037	1.663411	1327
16_BAT_r3_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	218177	106327	111850	0	1	218177	8.004915965078155E-5	6617.689521789551	5.196429	4.986955	1327
16_Blood_r1_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	102700	46899	55801	0	1	102700	3.768063863805655E-5	7200.766578197479	5.60542	5.42635	1327
16_Blood_r1_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	154238	127034	27204	0	1	154238	5.658993517289744E-5	3378.8814034461975	2.5447667	2.5462558	1327
16_Blood_r1_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	118389	66612	51777	0	1	118389	4.343693405765217E-5	6491.6887328624725	5.078393	4.8920035	1327
16_Blood_r2_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	101267	46856	54411	0	1	101267	3.715487081752749E-5	7149.679673910141	5.6256924	5.387852	1327
16_Blood_r2_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	155559	128622	26937	0	1	155559	5.707461018400623E-5	3370.138590335846	2.532463	2.5396674	1327
16_Blood_r2_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	104766	54742	50024	0	1	104766	3.8438654211827005E-5	6746.6608543396	5.2547574	5.0841455	1327
16_Blood_r3_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	203901	96983	106918	0	1	203901	7.481129405003282E-5	7129.682153701782	5.6159873	5.372782	1327
16_Blood_r3_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	309303	254897	54406	0	1	309303	1.1348329671535352E-4	2056.7480063438416	1.5409042	1.5499232	1327
16_Blood_r3_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	226369	127725	98644	0	1	226369	8.305480513980744E-5	6524.017404437065	5.1432514	4.9163656	1327
16_Liver_r1_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	79724	37490	42234	0	1	79724	2.9250742305554243E-5	6968.874027252197	5.2338047	5.2516007	1327
16_Liver_r1_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	156281	114466	41815	0	1	156281	5.733951204473336E-5	3355.8175728321075	2.5257826	2.5288754	1327
16_Liver_r1_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	100910	56953	43957	0	1	100910	3.702388748750036E-5	6219.339174747467	4.8938212	4.6867666	1327
16_Liver_r2_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	61938	26127	35811	0	1	61938	2.272505740958079E-5	7475.726192474365	5.597994	5.633554	1327
16_Liver_r2_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	122107	89355	32752	0	1	122107	4.4801068570371684E-5	3827.0090482234955	2.8817792	2.8839555	1327
16_Liver_r2_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	69950	34528	35422	0	1	69950	2.5664660883466954E-5	6915.914237976074	5.4224944	5.2116914	1327
16_Liver_r3_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	48436	20805	27631	0	1	48436	1.7771172473932885E-5	7329.235696315765	5.367777	5.523162	1327
16_Liver_r3_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	88133	63600	24533	0	1	88133	3.233600511283192E-5	4450.306882619858	3.352171	3.35366	1327
16_Liver_r3_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	58929	30899	28030	0	1	58929	2.1621055056494982E-5	6655.224964141846	5.0848784	5.015241	1327
16_scAT_r1_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	408326	178486	229840	0	1	408326	1.4981484374413905E-4	6965.154990911484	5.3796697	5.248798	1327
16_scAT_r1_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	637501	477718	159783	0	1	637501	2.3389917051995805E-4	677.2512899041176	0.49749738	0.5103627	1327
16_scAT_r1_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	476654	253186	223468	0	1	476654	1.7488439269118023E-4	6266.396059036255	4.876341	4.7222276	1327
16_scAT_r2_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	202243	79972	122271	0	1	202243	7.420297371057909E-5	7302.013603448868	5.627766	5.502648	1327
16_scAT_r2_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	296891	223100	73791	0	1	296891	1.0892933287138509E-4	2130.333259820938	1.5999918	1.6053755	1327
16_scAT_r2_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	208730	96860	111870	0	1	208730	7.65830545561981E-5	6894.257207870483	5.4302154	5.195371	1327
16_scAT_r3_C_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	259753	102330	157423	0	1	259753	9.530339754772254E-5	7205.566307783127	5.6452274	5.429967	1327
16_scAT_r3_N_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	349362	261010	88352	0	1	349362	1.2818094718470023E-4	1818.4634467363358	1.3652022	1.3703568	1327
16_scAT_r3_X_GRCm38_bismark_bt2_pe.nonCG_filtered.deduplicated.bismark.cov	285246	135923	149323	0	1	285246	1.0465678139192872E-4	6664.118206977844	5.1316495	5.021943	1327
