	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129
1:181038233	0.907442911	0.874855937	0.851542752	0.832908508	0.817201694	0.803535769	0.791390208	0.780429478	0.770422844	0.761203894	0.752648128	0.744659658	0.737162859	0.730096909	0.723412067	0.717067079	0.711027303	0.705263339	0.699749995	0.694465505	0.689390919	0.684509629	0.679806989	0.675270008	0.670887111	0.666647931	0.662543145	0.658564333	0.654703868	0.650954813	0.64731084	0.643766159	0.640315458	0.636953852	0.633676835	0.630480243	0.627360219	0.624313183	0.621335806	0.618424986	0.615577828	0.612791625	0.610063845	0.60739211	0.604774189	0.602207983	0.599691517	0.597222926	0.594800453	0.592422436	0.590087301	0.58779356	0.5855398	0.583324683	0.581146934	0.579005344	0.576898761	0.574826089	0.572786282	0.570778342	0.568801318	0.566854299	0.564936417	0.563046839	0.561184768	0.559349441	0.557540126	0.555756123	0.553996756	0.552261381	0.550549374	0.548860138	0.547193099	0.545547704	0.54392342	0.542319733	0.54073615	0.539172194	0.537627404	0.536101336	0.534593562	0.533103668	0.531631254	0.530175933	0.52873733	0.527315084	0.525908845	0.524518274	0.523143041	0.521782829	0.52043733	0.519106244	0.517789282	0.516486161	0.51519661	0.513920363	0.512657163	0.511406759	0.51016891	0.508943378	0.507729936	0.506528358	0.50533843	0.504159938	0.502992679	0.501836452	0.500691062	0.49955632	0.49843204	0.497318044	0.496214156	0.495120205	0.494036024	0.49296145	0.491896326	0.490840496	0.48979381	0.488756121	0.487727284	0.486707159	0.485695609	0.484692501	0.483697704	0.482711089	0.481732531	0.48076191	0.479799105	0.478844	0.47789648
1:30628104	0.817366705	0.773867408	0.74522719	0.723512162	0.705902967	0.691040536	0.678156825	0.666772175	0.656565552	0.647310842	0.63884241	0.631035081	0.623791826	0.61703583	0.610705186	0.604749239	0.599125989	0.593800206	0.58874204	0.583925968	0.579329989	0.574934999	0.570724301	0.566683213	0.562798757	0.559059396	0.555454837	0.551975847	0.548614118	0.545362146	0.542213127	0.539160873	0.536199743	0.533324575	0.530530635	0.527813571	0.525169374	0.522594341	0.520085042	0.5176383	0.515251162	0.512920879	0.510644888	0.508420797	0.506246366	0.5041195	0.502038232	0.500000714	0.49800521	0.496050083	0.49413379	0.492254876	0.490411966	0.488603758	0.486829019	0.485086582	0.483375339	0.481694238	0.480042279	0.47841851	0.476822026	0.475251964	0.473707501	0.472187853	0.470692269	0.469220034	0.467770461	0.466342896	0.464936711	0.463551305	0.462186101	0.460840547	0.459514111	0.458206284	0.456916576	0.455644517	0.454389653	0.45315155	0.451929787	0.450723961	0.449533683	0.448358576	0.447198279	0.446052443	0.44492073	0.443802815	0.442698383	0.44160713	0.440528762	0.439462994	0.438409552	0.437368169	0.436338587	0.435320557	0.434313836	0.43331819	0.432333391	0.43135922	0.430395461	0.429441908	0.428498359	0.427564618	0.426640494	0.425725805	0.424820369	0.423924012	0.423036566	0.422157864	0.421287747	0.420426058	0.419572646	0.418727361	0.417890061	0.417060606	0.416238857	0.415424682	0.414617952	0.413818539	0.41302632	0.412241176	0.411462988	0.410691642	0.409927026	0.409169032	0.408417552	0.407672482	0.406933722	0.406201172	0.405474736
1:34239903	0.931194482	0.90180466	0.879809018	0.861725286	0.84616947	0.832420218	0.820044097	0.8087563	0.798357719	0.788702664	0.779680727	0.771205878	0.763209554	0.75563607	0.748439485	0.741581378	0.735029237	0.72875527	0.722735502	0.716949088	0.711377769	0.706005452	0.70081787	0.695802303	0.690947361	0.686242796	0.681679352	0.677248635	0.672943007	0.668755498	0.664679725	0.660709825	0.656840403	0.653066479	0.649383447	0.645787036	0.642273278	0.63883848	0.635479199	0.632192216	0.628974522	0.625823296	0.622735888	0.619709811	0.61674272	0.613832407	0.610976789	0.608173896	0.605421868	0.602718939	0.600063439	0.597453782	0.59488846	0.592366043	0.589885167	0.587444534	0.585042907	0.582679106	0.580352005	0.578060527	0.575803643	0.573580368	0.57138976	0.569230915	0.567102968	0.565005087	0.562936476	0.560896369	0.558884029	0.556898751	0.554939852	0.553006678	0.551098598	0.549215004	0.547355311	0.545518952	0.543705385	0.541914081	0.540144533	0.538396251	0.536668759	0.534961599	0.533274328	0.531606516	0.529957748	0.528327621	0.526715746	0.525121746	0.523545253	0.521985914	0.520443383	0.518917328	0.517407423	0.515913354	0.514434816	0.512971512	0.511523152	0.510089457	0.508670154	0.507264978	0.50587367	0.504495981	0.503131666	0.501780486	0.500442211	0.499116615	0.497803478	0.496502586	0.495213731	0.493936709	0.492671322	0.491417377	0.490174684	0.48894306	0.487722325	0.486512304	0.485312826	0.484123723	0.482944832	0.481775994	0.480617053	0.479467856	0.478328256	0.477198106	0.476077264	0.474965591	0.473862951	0.472769211	0.471684241
1:34239912	0.931852503	0.901966198	0.879476475	0.860929222	0.844942163	0.830791396	0.818040348	0.806401275	0.795672503	0.785706136	0.776389879	0.767636085	0.75937479	0.751549096	0.744112002	0.737024154	0.73025222	0.723767674	0.717545892	0.711565443	0.705807542	0.700255622	0.694894983	0.689712514	0.684696468	0.679836268	0.675122358	0.670546067	0.666099503	0.661775459	0.657567332	0.653469058	0.649475054	0.645580162	0.641779613	0.638068983	0.63444416	0.630901316	0.627436881	0.624047518	0.620730107	0.617481719	0.614299606	0.611181186	0.608124027	0.605125835	0.602184448	0.599297821	0.596464019	0.593681212	0.590947662	0.588261722	0.585621826	0.583026486	0.580474286	0.577963878	0.575493974	0.573063348	0.57067083	0.568315299	0.565995686	0.563710967	0.561460161	0.55924233	0.557056572	0.554902025	0.552777858	0.550683275	0.548617512	0.546579831	0.544569525	0.542585913	0.540628338	0.538696169	0.536788795	0.534905629	0.533046103	0.531209671	0.529395804	0.527603992	0.525833739	0.524084571	0.522356024	0.520647653	0.518959025	0.517289722	0.515639338	0.51400748	0.512393768	0.510797833	0.509219316	0.50765787	0.506113158	0.504584852	0.503072634	0.501576196	0.500095238	0.498629467	0.497178601	0.495742363	0.494320486	0.492912708	0.491518775	0.49013844	0.488771462	0.487417608	0.486076647	0.484748359	0.483432525	0.482128935	0.480837382	0.479557665	0.478289588	0.47703296	0.475787594	0.474553307	0.473329922	0.472117265	0.470915166	0.46972346	0.468541985	0.467370582	0.466209096	0.465057377	0.463915277	0.462782652	0.461659359	0.460545261	0.459440223
1:34239915	0.934541825	0.904365895	0.881397882	0.862328284	0.845815179	0.83114927	0.817899673	0.805780685	0.794591033	0.784182458	0.774441944	0.76528097	0.756628653	0.748427181	0.740628674	0.733192943	0.726085874	0.719278215	0.712744664	0.706463162	0.700414343	0.694581099	0.68894823	0.68350216	0.678230708	0.673122898	0.668168796	0.663359384	0.658686442	0.654142457	0.649720543	0.645414366	0.64121809	0.637126324	0.633134074	0.629236707	0.625429913	0.621709678	0.618072257	0.614514145	0.611032063	0.607622934	0.604283869	0.601012149	0.597805215	0.594660653	0.591576182	0.58854965	0.585579015	0.582662346	0.579797812	0.576983673	0.574218276	0.571500049	0.568827497	0.566199194	0.563613781	0.56106996	0.558566493	0.556102197	0.553675938	0.551286635	0.548933248	0.546614784	0.544330289	0.542078848	0.539859583	0.53767165	0.535514239	0.533386568	0.531287888	0.529217477	0.527174639	0.525158703	0.523169024	0.521204977	0.519265961	0.517351396	0.515460721	0.513593394	0.511748892	0.509926708	0.508126352	0.506347351	0.504589245	0.502851591	0.501133958	0.499435929	0.4977571	0.496097078	0.494455484	0.492831949	0.491226115	0.489637634	0.488066168	0.48651139	0.48497298	0.48345063	0.481944037	0.48045291	0.478976963	0.477515919	0.476069508	0.474637468	0.473219543	0.471815483	0.470425047	0.469047998	0.467684106	0.466333145	0.464994897	0.463669149	0.462355691	0.461054322	0.459764842	0.458487058	0.457220781	0.455965826	0.454722014	0.453489168	0.452267116	0.45105569	0.449854727	0.448664065	0.447483547	0.446313021	0.445152337	0.444001346	0.442859907
1:36781544	0.857003523	0.855353809	0.853688311	0.852006954	0.850309664	0.848596368	0.846866993	0.84512147	0.84335973	0.841581707	0.839787336	0.837976553	0.836149297	0.834305508	0.83244513	0.830568105	0.828674381	0.826763905	0.824836629	0.822892505	0.820931487	0.818953533	0.816958603	0.814946657	0.812917662	0.810871582	0.808808388	0.806728051	0.804630546	0.80251585	0.800383943	0.798234808	0.796068429	0.793884796	0.791683901	0.789465736	0.7872303	0.784977593	0.782707619	0.780420384	0.778115898	0.775794176	0.773455232	0.771099088	0.768725766	0.766335294	0.763927701	0.761503021	0.759061293	0.756602556	0.754126856	0.75163424	0.749124761	0.746598475	0.744055441	0.741495722	0.738919387	0.736326505	0.733717152	0.731091407	0.728449353	0.725791077	0.723116669	0.720426225	0.717719843	0.714997627	0.712259683	0.709506124	0.706737063	0.70395262	0.701152919	0.698338088	0.695508257	0.692663563	0.689804146	0.68693015	0.684041722	0.681139016	0.678222186	0.675291394	0.672346804	0.669388585	0.666416909	0.663431952	0.660433895	0.657422922	0.654399222	0.651362986	0.648314412	0.645253698	0.642181048	0.639096671	0.636000776	0.632893579	0.629775298	0.626646154	0.623506375	0.620356187	0.617195824	0.614025521	0.610845518	0.607656055	0.604457379	0.601249737	0.598033381	0.594808566	0.591575548	0.588334587	0.585085946	0.58182989	0.578566687	0.575296608	0.572019924	0.568736911	0.565447845	0.562153007	0.558852677	0.555547139	0.552236677	0.548921578	0.545602131	0.542278625	0.538951352	0.535620605	0.532286677	0.528949863	0.525610461	0.522268766	0.518925076
1:36781654	0.67677607	0.674858693	0.672935438	0.671006353	0.669071486	0.667130884	0.665184597	0.663232674	0.661275167	0.659312126	0.657343604	0.655369653	0.653390326	0.651405679	0.649415764	0.647420639	0.645420359	0.643414982	0.641404564	0.639389164	0.637368841	0.635343654	0.633313665	0.631278932	0.62923952	0.627195488	0.625146901	0.623093821	0.621036314	0.618974443	0.616908273	0.614837872	0.612763304	0.610684638	0.608601941	0.606515281	0.604424728	0.60233035	0.600232217	0.5981304	0.59602497	0.593915998	0.591803557	0.589687718	0.587568556	0.585446143	0.583320553	0.581191861	0.579060142	0.57692547	0.574787923	0.572647576	0.570504505	0.568358789	0.566210503	0.564059726	0.561906536	0.559751012	0.557593233	0.555433277	0.553271224	0.551107155	0.548941149	0.546773286	0.544603648	0.542432316	0.54025937	0.538084893	0.535908966	0.53373167	0.531553089	0.529373304	0.527192398	0.525010454	0.522827555	0.520643783	0.518459222	0.516273955	0.514088065	0.511901637	0.509714752	0.507527496	0.505339952	0.503152204	0.500964334	0.498776428	0.496588568	0.49440084	0.492213325	0.490026109	0.487839274	0.485652905	0.483467085	0.481281898	0.479097426	0.476913753	0.474730962	0.472549137	0.47036836	0.468188713	0.46601028	0.463833142	0.461657382	0.459483082	0.457310323	0.455139187	0.452969756	0.450802109	0.448636328	0.446472493	0.444310685	0.442150983	0.439993466	0.437838215	0.435685307	0.433534821	0.431386836	0.429241429	0.427098677	0.424958657	0.422821447	0.420687122	0.418555757	0.416427429	0.414302211	0.41218018	0.410061407	0.407945967	0.405833933
1:36781789	0.817027599	0.815324167	0.813608493	0.811880559	0.810140343	0.808387829	0.806622999	0.804845839	0.803056334	0.801254472	0.799440241	0.797613633	0.795774639	0.793923251	0.792059466	0.790183279	0.788294689	0.786393694	0.784480297	0.782554499	0.780616306	0.778665723	0.776702757	0.77472742	0.77273972	0.770739673	0.768727291	0.766702593	0.764665595	0.762616318	0.760554785	0.758481018	0.756395043	0.754296888	0.752186583	0.750064158	0.747929647	0.745783085	0.74362451	0.74145396	0.739271477	0.737077103	0.734870885	0.732652868	0.730423103	0.728181641	0.725928534	0.723663839	0.721387612	0.719099914	0.716800806	0.714490351	0.712168616	0.709835668	0.707491577	0.705136416	0.702770259	0.700393182	0.698005264	0.695606585	0.693197228	0.690777278	0.688346821	0.685905948	0.683454749	0.680993318	0.67852175	0.676040142	0.673548594	0.671047208	0.668536088	0.666015339	0.66348507	0.66094539	0.658396411	0.655838248	0.653271016	0.650694834	0.648109821	0.6455161	0.642913794	0.640303029	0.637683934	0.635056637	0.63242127	0.629777968	0.627126864	0.624468096	0.621801803	0.619128125	0.616447205	0.613759186	0.611064215	0.608362439	0.605654007	0.602939068	0.600217777	0.597490285	0.594756749	0.592017325	0.589272171	0.586521446	0.583765312	0.58100393	0.578237465	0.57546608	0.572689942	0.569909218	0.567124077	0.564334686	0.561541218	0.558743844	0.555942736	0.553138067	0.550330011	0.547518745	0.544704444	0.541887284	0.539067444	0.536245101	0.533420434	0.530593623	0.527764847	0.524934287	0.522102124	0.519268539	0.516433715	0.513597832	0.510761073
1:36781792	0.865386159	0.863787847	0.862173579	0.860543269	0.858896831	0.85723418	0.855555232	0.853859905	0.852148119	0.850419795	0.848674856	0.846913225	0.845134828	0.843339593	0.84152745	0.83969833	0.837852166	0.835988892	0.834108447	0.832210768	0.830295799	0.828363481	0.826413762	0.824446588	0.82246191	0.820459681	0.818439856	0.816402393	0.814347252	0.812274396	0.810183791	0.808075405	0.805949209	0.803805178	0.801643288	0.799463518	0.797265853	0.795050278	0.792816783	0.790565359	0.788296002	0.786008711	0.783703489	0.781380341	0.779039275	0.776680306	0.774303448	0.771908722	0.769496151	0.767065763	0.764617587	0.762151659	0.759668018	0.757166705	0.754647767	0.752111254	0.749557221	0.746985725	0.74439683	0.741790601	0.73916711	0.736526431	0.733868643	0.731193829	0.728502078	0.72579348	0.723068132	0.720326135	0.717567592	0.714792614	0.712001314	0.70919381	0.706370225	0.703530684	0.70067532	0.697804267	0.694917667	0.692015664	0.689098406	0.686166047	0.683218745	0.680256662	0.677279965	0.674288824	0.671283415	0.668263918	0.665230517	0.662183401	0.659122761	0.656048795	0.652961703	0.649861692	0.64674897	0.643623751	0.640486252	0.637336696	0.634175307	0.631002316	0.627817955	0.624622461	0.621416076	0.618199043	0.614971612	0.611734033	0.608486562	0.605229458	0.601962982	0.598687399	0.595402979	0.592109992	0.588808713	0.585499419	0.582182391	0.578857911	0.575526266	0.572187743	0.568842634	0.565491231	0.56213383	0.558770729	0.555402226	0.552028624	0.548650227	0.545267338	0.541880266	0.538489319	0.535094806	0.531697039	0.52829633
1:36781809	0.853925537	0.852288851	0.850637035	0.848970021	0.847287741	0.845590131	0.843877127	0.842148667	0.840404689	0.838645136	0.836869949	0.835079072	0.833272451	0.831450035	0.829611772	0.827757613	0.825887512	0.824001424	0.822099306	0.820181116	0.818246816	0.81629637	0.814329742	0.812346901	0.810347816	0.808332459	0.806300805	0.80425283	0.802188515	0.80010784	0.798010791	0.795897354	0.793767518	0.791621277	0.789458623	0.787279557	0.785084077	0.782872186	0.780643892	0.778399203	0.77613813	0.77386069	0.771566899	0.76925678	0.766930355	0.764587653	0.762228703	0.75985354	0.7574622	0.755054724	0.752631155	0.750191541	0.74773593	0.745264377	0.74277694	0.740273677	0.737754655	0.73521994	0.732669603	0.730103719	0.727522366	0.724925626	0.722313585	0.719686331	0.717043958	0.714386562	0.711714242	0.709027103	0.706325252	0.7036088	0.700877863	0.698132558	0.695373008	0.69259934	0.689811682	0.687010168	0.684194936	0.681366127	0.678523884	0.675668356	0.672799695	0.669918056	0.667023599	0.664116487	0.661196885	0.658264964	0.655320898	0.652364862	0.649397039	0.646417611	0.643426766	0.640424695	0.637411593	0.634387656	0.631353085	0.628308084	0.625252861	0.622187626	0.619112592	0.616027976	0.612933996	0.609830876	0.606718841	0.603598119	0.60046894	0.597331539	0.59418615	0.591033014	0.587872372	0.584704466	0.581529543	0.578347852	0.575159642	0.571965168	0.568764682	0.565558443	0.562346708	0.559129739	0.555907797	0.552681147	0.549450053	0.546214784	0.542975606	0.53973279	0.536486607	0.533237328	0.529985227	0.526730578	0.523473656
1:36781841	0.962916128	0.949304905	0.939271212	0.931055535	0.923986372	0.917722935	0.912064472	0.906881111	0.902083205	0.897605844	0.893400276	0.889428805	0.885661581	0.882074504	0.878647785	0.875364951	0.872212113	0.869177439	0.866250754	0.86342323	0.860687158	0.858035752	0.855463008	0.852963584	0.850532698	0.848166057	0.845859784	0.843610368	0.841414615	0.839269612	0.837172694	0.835121412	0.833113515	0.831146922	0.829219712	0.827330102	0.825476435	0.82365717	0.821870867	0.820116183	0.818391859	0.816696716	0.815029646	0.813389607	0.811775617	0.810186752	0.808622137	0.807080947	0.8055624	0.804065753	0.802590306	0.801135389	0.799700369	0.798284642	0.796887632	0.795508792	0.794147599	0.792803553	0.791476177	0.790165016	0.788869631	0.787589606	0.786324538	0.785074045	0.783837756	0.782615318	0.781406389	0.780210644	0.779027766	0.777857453	0.776699413	0.775553365	0.774419037	0.773296169	0.772184507	0.771083808	0.769993836	0.768914365	0.767845174	0.766786051	0.765736789	0.764697191	0.763667061	0.762646215	0.761634471	0.760631653	0.75963759	0.758652119	0.757675078	0.756706312	0.75574567	0.754793005	0.753848174	0.752911039	0.751981464	0.75105932	0.750144478	0.749236813	0.748336206	0.747442539	0.746555696	0.745675567	0.744802042	0.743935016	0.743074385	0.742220048	0.741371907	0.740529866	0.739693832	0.738863712	0.738039419	0.737220864	0.736407964	0.735600634	0.734798793	0.734002362	0.733211265	0.732425423	0.731644765	0.730869217	0.730098708	0.729333168	0.728572531	0.727816729	0.727065698	0.726319373	0.725577693	0.724840596	0.724108022
1:39471269	0.469235041	0.47158354	0.473933298	0.476284211	0.478636175	0.480989087	0.483342843	0.485697337	0.488052467	0.490408127	0.492764214	0.495120622	0.497477246	0.499833983	0.502190727	0.504547374	0.506903818	0.509259956	0.511615683	0.513970894	0.516325485	0.51867935	0.521032387	0.523384492	0.525735559	0.528085486	0.530434169	0.532781504	0.53512739	0.537471722	0.539814398	0.542155317	0.544494375	0.546831473	0.549166508	0.551499379	0.553829986	0.556158229	0.558484008	0.560807224	0.563127778	0.565445572	0.567760507	0.570072487	0.572381415	0.574687194	0.576989728	0.579288923	0.581584682	0.583876914	0.586165523	0.588450417	0.590731504	0.593008692	0.595281891	0.597551009	0.599815958	0.602076649	0.604332993	0.606584902	0.608832291	0.611075074	0.613313164	0.615546478	0.617774932	0.619998443	0.62221693	0.62443031	0.626638504	0.628841431	0.631039014	0.633231174	0.635417835	0.63759892	0.639774353	0.641944062	0.644107971	0.64626601	0.648418105	0.650564186	0.652704184	0.65483803	0.656965655	0.659086993	0.661201978	0.663310545	0.665412629	0.667508168	0.669597099	0.671679361	0.673754894	0.675823639	0.677885538	0.679940532	0.681988567	0.684029587	0.686063537	0.688090364	0.690110017	0.692122443	0.694127594	0.696125418	0.698115869	0.700098899	0.702074461	0.704042511	0.706003005	0.707955899	0.709901151	0.71183872	0.713768566	0.715690649	0.717604932	0.719511377	0.721409949	0.723300611	0.72518333	0.727058073	0.728924808	0.730783502	0.732634127	0.734476653	0.736311051	0.738137294	0.739955356	0.741765212	0.743566837	0.745360207	0.7471453
1:53978370	0.428260577	0.425521297	0.422786582	0.420056591	0.417331483	0.414611415	0.411896542	0.409187021	0.406483004	0.403784644	0.401092091	0.398405496	0.395725005	0.393050766	0.390382923	0.387721622	0.385067003	0.382419207	0.379778374	0.37714464	0.374518143	0.371899015	0.369287389	0.366683396	0.364087166	0.361498825	0.3589185	0.356346313	0.353782387	0.351226843	0.348679798	0.346141369	0.34361167	0.341090815	0.338578915	0.336076078	0.333582411	0.33109802	0.328623007	0.326157474	0.323701521	0.321255244	0.318818739	0.316392099	0.313975416	0.311568779	0.309172276	0.306785991	0.304410009	0.30204441	0.299689274	0.297344679	0.295010699	0.292687408	0.290374878	0.288073178	0.285782375	0.283502534	0.28123372	0.278975992	0.276729412	0.274494035	0.272269918	0.270057114	0.267855675	0.26566565	0.263487087	0.261320031	0.259164527	0.257020617	0.254888339	0.252767733	0.250658835	0.248561679	0.246476298	0.244402722	0.24234098	0.2402911	0.238253107	0.236227024	0.234212873	0.232210674	0.230220446	0.228242204	0.226275965	0.22432174	0.222379543	0.220449382	0.218531266	0.216625201	0.214731194	0.212849247	0.210979362	0.20912154	0.20727578	0.205442079	0.203620433	0.201810837	0.200013285	0.198227767	0.196454274	0.194692795	0.192943318	0.191205828	0.189480312	0.187766752	0.186065132	0.184375432	0.182697632	0.181031711	0.179377646	0.177735415	0.176104992	0.174486352	0.172879468	0.171284311	0.169700853	0.168129064	0.166568912	0.165020366	0.163483392	0.161957956	0.160444024	0.15894156	0.157450527	0.155970888	0.154502603	0.153045635	0.151599942
1:73959153	0.831348748	0.829197179	0.827023874	0.824828757	0.822611758	0.820372811	0.818111853	0.815828825	0.813523673	0.811196346	0.808846797	0.806474985	0.804080873	0.801664426	0.799225617	0.796764423	0.794280823	0.791774805	0.789246359	0.786695483	0.784122176	0.781526447	0.778908306	0.776267772	0.773604868	0.770919623	0.768212072	0.765482254	0.762730216	0.75995601	0.757159696	0.754341336	0.751501002	0.748638771	0.745754726	0.742848956	0.739921559	0.736972636	0.734002296	0.731010656	0.727997838	0.724963971	0.721909191	0.718833642	0.715737471	0.712620837	0.709483901	0.706326835	0.703149816	0.699953027	0.69673666	0.693500912	0.690245988	0.6869721	0.683679467	0.680368314	0.677038875	0.673691387	0.670326098	0.66694326	0.663543133	0.660125983	0.656692085	0.653241716	0.649775164	0.646292722	0.642794688	0.639281368	0.635753074	0.632210124	0.628652841	0.625081556	0.621496604	0.617898327	0.614287073	0.610663194	0.607027049	0.603379	0.599719418	0.596048675	0.59236715	0.588675226	0.584973292	0.581261741	0.577540968	0.573811374	0.570073365	0.566327349	0.562573738	0.558812949	0.555045399	0.551271511	0.54749171	0.543706424	0.539916082	0.536121118	0.532321965	0.528519061	0.524712844	0.520903753	0.51709223	0.513278718	0.509463658	0.505647496	0.501830676	0.498013643	0.494196841	0.490380715	0.486565711	0.48275227	0.478940838	0.475131856	0.471325765	0.467523006	0.463724016	0.459929231	0.456139087	0.452354016	0.448574448	0.44480081	0.441033528	0.437273023	0.433519714	0.429774016	0.426036343	0.422307101	0.418586696	0.414875529	0.411173996
1:74098368	0.054935696	0.074986187	0.089646808	0.101568242	0.111763657	0.120747539	0.128823001	0.136186108	0.142972161	0.149279083	0.155180382	0.160732869	0.165981495	0.170962536	0.17570575	0.180235901	0.184573845	0.188737338	0.192741642	0.19659998	0.2003239	0.203923552	0.207407911	0.210784959	0.214061831	0.217244933	0.220340041	0.223352384	0.226286712	0.229147358	0.231938282	0.234663117	0.237325204	0.239927624	0.242473226	0.244964646	0.247404334	0.249794569	0.252137474	0.254435033	0.2566891	0.258901413	0.261073603	0.263207202	0.265303652	0.267364312	0.269390466	0.271383323	0.273344031	0.275273673	0.27717328	0.279043826	0.28088624	0.282701402	0.284490151	0.286253287	0.287991573	0.289705733	0.291396464	0.293064429	0.294710261	0.296334569	0.297937933	0.299520912	0.30108404	0.30262783	0.304152775	0.305659348	0.307148004	0.308619181	0.310073299	0.311510765	0.31293197	0.31433729	0.315727089	0.317101717	0.318461512	0.319806801	0.321137901	0.322455115	0.32375874	0.325049061	0.326326354	0.327590886	0.328842917	0.330082697	0.331310471	0.332526473	0.333730932	0.334924071	0.336106104	0.337277241	0.338437685	0.339587634	0.340727278	0.341856804	0.342976394	0.344086224	0.345186465	0.346277283	0.347358842	0.3484313	0.349494809	0.350549521	0.351595582	0.352633134	0.353662315	0.354683262	0.355696106	0.356700975	0.357697997	0.358687293	0.359668983	0.360643184	0.36161001	0.362569573	0.363521982	0.364467342	0.365405758	0.366337333	0.367262164	0.368180349	0.369091984	0.369997161	0.370895971	0.371788504	0.372674846	0.373555083	0.374429298
1:74098373	0.066492057	0.091196177	0.109231024	0.123860913	0.136340341	0.147308437	0.157142597	0.166087337	0.174311596	0.181937752	0.189057738	0.195742637	0.202048717	0.208021395	0.213697935	0.219109349	0.224281757	0.229237394	0.23399537	0.238572242	0.242982464	0.247238738	0.251352297	0.255333124	0.259190142	0.26293136	0.266563996	0.270094583	0.273529056	0.276872822	0.280130825	0.283307597	0.286407304	0.289433789	0.292390598	0.295281018	0.298108099	0.300874677	0.303583392	0.306236713	0.308836943	0.311386242	0.313886635	0.316340025	0.318748201	0.321112849	0.323435558	0.32571783	0.327961083	0.330166662	0.332335839	0.334469822	0.336569757	0.338636734	0.340671788	0.342675907	0.344650032	0.346595058	0.348511843	0.350401203	0.352263921	0.354100745	0.35591239	0.357699542	0.359462859	0.361202972	0.362920485	0.36461598	0.366290016	0.36794313	0.369575838	0.371188638	0.372782008	0.374356412	0.375912292	0.377450078	0.378970184	0.38047301	0.381958942	0.383428352	0.384881602	0.386319038	0.387740999	0.389147811	0.39053979	0.391917241	0.393280461	0.394629737	0.395965347	0.397287562	0.398596643	0.399892844	0.401176413	0.40244759	0.403706605	0.404953687	0.406189055	0.407412922	0.408625496	0.40982698	0.41101757	0.412197457	0.413366828	0.414525865	0.415674743	0.416813636	0.417942711	0.419062131	0.420172057	0.421272642	0.42236404	0.423446398	0.424519861	0.425584568	0.426640659	0.427688266	0.428727521	0.429758553	0.430781485	0.431796442	0.432803541	0.4338029	0.434794633	0.435778852	0.436755665	0.43772518	0.438687501	0.43964273	0.440590968
1:74098530	0.052962955	0.070538999	0.083184416	0.093372676	0.102032176	0.109628644	0.116433927	0.122622551	0.128314194	0.133595	0.138529331	0.143166718	0.147546206	0.151699194	0.155651361	0.159424014	0.16303505	0.166499671	0.169830912	0.173040043	0.176136886	0.179130061	0.182027173	0.184834977	0.187559501	0.190206149	0.192779787	0.195284813	0.197725221	0.200104645	0.202426405	0.204693545	0.206908857	0.209074919	0.211194106	0.213268619	0.215300501	0.217291647	0.219243824	0.221158683	0.223037763	0.224882507	0.226694268	0.228474317	0.230223848	0.231943988	0.233635796	0.235300275	0.236938373	0.238550985	0.240138962	0.241703108	0.243244188	0.244762931	0.246260026	0.247736133	0.249191879	0.250627863	0.252044655	0.253442802	0.254822825	0.256185224	0.257530476	0.258859039	0.260171353	0.261467838	0.262748899	0.264014924	0.265266286	0.266503345	0.267726445	0.268935919	0.270132087	0.271315259	0.27248573	0.273643789	0.274789713	0.275923768	0.277046214	0.278157299	0.279257266	0.280346348	0.28142477	0.282492751	0.283550504	0.284598233	0.285636136	0.286664407	0.287683233	0.288692795	0.289693268	0.290684823	0.291667627	0.29264184	0.293607619	0.294565115	0.295514478	0.296455849	0.29738937	0.298315176	0.299233401	0.300144172	0.301047615	0.301943853	0.302833006	0.303715188	0.304590513	0.305459092	0.306321032	0.307176439	0.308025414	0.308868058	0.309704468	0.31053474	0.311358966	0.312177238	0.312989643	0.31379627	0.314597202	0.315392522	0.316182312	0.316966651	0.317745615	0.318519282	0.319287724	0.320051014	0.320809224	0.321562423	0.322310679
